,user_name,restaurant_name,comment
0,Muaz M.,Fresca Mexican Kitchen & Bar,Hhjvu bn. H. H. Kn. Jj bgb n  njbv. Jnnnnb bvHhjvu bn. H. H. Kn. Jj bgb n  njbv. Jnnnnb bvHhjvu bn. H. H. Kn. Jj bgb n  njbv. Jnnnnb bvHhjvu bn. H. H. Kn. Jj bgb n  njbv. Jnnnnb bvHhjvu bn. H. H. Kn. Jj bgb n  njbv. Jnnnnb bvHhjvu bn. H. H. Kn. Jj bgb n  njbv. Jnnnnb bvHhjvu bn. H. H. Kn. Jj bgb n  njbv. Jnnnnb bvHhjvu bn. H. H. Kn. Jj bgb n  njbv. Jnnnnb bvHhjvu bn. H. H. Kn. Jj bgb n  njbv. Jnnnnb bvHhjvu bn. H. H. Kn. Jj bgb n  njbv. Jnnnnb bvHhjvu bn. H. H. Kn. Jj bgb n  njbv. Jnnnnb bvHhjvu bn. H. H. Kn. Jj bgb n  njbv. Jnnnnb bv
0,Lucie B.,Fresca Mexican Kitchen & Bar,"Fresca is a nice place and the food was better than I expected. It is not very authentic, more tex-mex style but still delicious. I had vegetarian nachos and my boyfriend had beef burritos, which he claimed to be some of the best he'd ever had, we also had a side of Mexican rice which was really yum. Just 4 stars cause it was nothing spectacular, but would definitely eat here again."
0,Brandon J.,Fresca Mexican Kitchen & Bar,"The best refried beans I have had in Asia. Very similar to traditional Mexican refried beans. Guacamole is also great! I highly recommend the carne asada steak platter. If you can't handle heat, ask for it without chills."
0,Amirul R.,Fresca Mexican Kitchen & Bar,"Considerably less chaotic than most Midvalley eateries can be, Fresca benefits from its location in Gardens Mall's back entrance -- by the hotel -- and provides ample space for both the restaurant and bar crowds. The menu offers the standard Mexican options from burritos to tacos of somewhat more exotic fare (try the prawn; it's excellent), and they've even helpfully noted the vegetarian dishes too... not that there are that many. It's way, way, way better than Panchos, its closest competitor in the Midvalley/Gardens area. Watch out though, in the evenings it gets pretty cold!"
0,April T.,Fresca Mexican Kitchen & Bar,"This is a lengthy review but I feel like my story should be told. Was there a couple of weeks ago for dinner with my family. We took my mother there as she lives out of town. I ordered a burrito from the vegetarian menu and my mum ordered a beef burrito. When the first one came, the server said it was beef and then quickly said it was vegetarian. The flag on it said vegetarian. I decided to wait till the rest of my party got  their food, which was a good 15 minutes, before tucking in. I decided to go ahead and start eating but it tasted off, kind of beefy. We called the server and he was still adamant that it was vegetarian and we had to insist that he takes it to the kitchen to confirm. In the mean time, my mother's one arrived and it was labelled with a beef flag. She opened it and of course, it was the vegetarian one. Then the assistant manager brought back my one and was like ""yeah it's beef."" And she walked off. No offer to reheat it or replace it after kitchen staff had proded it. I asked the server to call the assistant manager back because I was not at all impressed with their blatant disregard for mucking around with people's personal preferences. Would they serve pork accidentally to a Muslim and be so indifferent ? I actually had to request for her twice to come to my table. The worst manager I have ever met ! She stood there blaming the kitchen staff and servers for the error and kept interrupting me and avoiding the severity of what she had done. I had to keep telling her that as manager, it is her responsibility and not to blame everyone else. I also had to beg her to apologize to me, which finally she did in a most insincere laughing way. She said that both the burrito meals would be on the restaurant. Which let's face it, was the absolute least she could have done. A couple weeks later and I am still so angry about this! I have been vegetarian for 10 years. Apparently it is only a laughing matter to your staff. Shocking. Why have a vegetarian menu if you don't care one bit  about what you serve us? Beware vegetarians or people who don't eat beef! This restaurant is not vegetarian friendly."
0,Ethan C.,Restoran Selera Ampang,"This is my go-to spot for breakfast; their roti telur is great and only 2.30; I recommend getting it with kari ikan

Their lunch time nasi campur is really good too; once again recommend their kari ikan and their beef rendang"
0,Yusuke M.,Restoran Selera Ampang,"I went for dinner for the first night in Malaysia. I took rice and other meals and they are very tasty, though a little spicy. The price of each meal is very reasonable."
0,Alexander Kim Wooi L.,Restoran Sun Kar Hee,"Recently renovating their restaurant, you'd know that their business is really good here. Located in Jalan Manjoi, this restaurant serves a wide range of good Chinese cuisines. Thus, it's a hot pick for a lot of colleagues who are going for lunch or dinners.

As a seafood restaurant, they do serve a wide range of different seafood here. Of course, price range isn't exactly at the low side but for their food quality, I think it's actually quite fair.

For fish, do ask from the staff what's the special of the day/week, it's always good to pick the fresher ones right.

They are also quite good at their chicken dishes and they do have a lot of different flavours for you to choose from.

The environment is quite cozy here, you can sit inside and it won't get too hot even when it's scorching out there.

Overall, good food, fair price - good place for lunch!"
0,Poonanji K.,Gravy Baby,"milkshake was good! same for pie but dont eat the one with fish in it... it wasn't as good as the others. coffee was ok. beer was ok. ambience was great!!!

close proximity to Beach Club, good if you want to do some hoeing before or after meal (i suggest before).

good location, loved judging everyone walking past"
0,Kara N.,Gravy Baby,"Hello KL  coming in hot and hungry from San Francisco. Landed at 5am this morning and was in desperate need of some breakfast after 24 hours of traveling. Thank goodness we stumbled upon this establishment, a couple blocks from the Petronas twin towers in the bustling hotel zone of downtown Kuala Lumpur. They had a wide array of breakfast foods - Australian American - so we got our fix of avo toast with scrambled and poached eggs. Perfectly satisfying after two vegetarians had to deny all our airplane food because they couldn't accommodate veg heads. No fear - our waiter took good care of us. I also recommend the fresh iced teas - we had the mango and it was delish. Although we are only in town for a day, we were happy to fill our bellies before a 12 mile walk around the city. Now onto the Jalon alor hawker markets for dinner!"
0,J B.,Gravy Baby,"Breakfast was well above average.  The restaurant is very clean, lots of options in the menu, taste was very good and portion size was perfect.

Like another reviewer, I was disappointed that the pies and mash aren't available until 11am.  If they were available in the morning and as good as their breakfast items then I would be giving this a 5-star rating.

Only other item that would help would be to serve pork.  There is a full bar with loads of spirits, and chicken sausage just ain't the same as pork sausages, but perhaps some come for the food and ignore the full bar so it's an economic reality.  At any rate the existing food is good."
0,Robin C.,Gravy Baby,"They are famous for awesomely mouthwatering pies, delicious waffles, uniquely concocted cocktails, and a whole wide range of desserts!  This place is just 5 minutes walk from the KLCC, so if you're in Kuala Lumpur, this is a must visit place! Oh, did I mention that this place opens from 7am till 4am! That's such a long hours to chill and relax at this place!"
0,Divine D.,Table 23,"Good staff and food.

Food : was not the salmon I expected. Staff misunderstood or was not clear when I asked for salmon and showed him photo of prior salmon dish they served that I came for. However he changed my mind as explained below and I enjoyed the food and water with lemon that he courteously asked me how many slices -- Which I never or don't ever recall ever being asked that.  And speaking of...

Service: despite the mistake mentioned above, it was only because prior to the order he provided very courteous service from the moment of entering the restaurant to sitting down and acquiring my beverage of distilled water and enjoying the tomato soup and conversation."
0,Adelynn T.,Table 23,"One of the places in changkat area which serves pretty good set lunches. The set lunches are affordable, comes with a drink (lemon tea, herbal tea, water, tea). There are 2 menus for lunch, which are the Asian food menu and the western version.

There are around 5-6 dishes which are available in each of the menu. So, I went with the Asian menu yesterday...and ordered a Cantonese kuey teow. :) comes with fresh prawns, Choy Sam vege and slices of fish cake. Normally, I will not eat the prawns (I'm allergic to not fresh seafood) cause somehow I'm paranoid and worried that I may have an allergy attack. But,in table 23, it's alright. :) I trust their quality of food and service.

It was a little big for me (I'm a small eater). But it's value for the price. It's not very salty (yay for health conscious people!) and just nice. :)

I will prolly drop by again to try out the western set lunches!

Price rating : 4/5 (you're in kl area, portion is alright)
Nom nom rating : 4/5
Service rating : 4/5 (the waiter is quite attentive and well mannered and quick service as well)
Overall experience : 4/5 (Yehhh)

For those who are around during evening for happy hours or drinking, they do have promotions as well. On weekend nights (Friday and Saturday evening/night), they have live band going on and you get to request for the songs as well. If you want to get a bite, nachos is nice for a small bite too. :)"
0,Diana C.,Table 23,"Table 23 is a great alternative around Changkat.

Located in Jalan Mesui, it is surrounded by other bars that happen to be more popular. That, however, doesn't make it less likely for you to have a great time there. I find it to be a lot more pleasant than other bars in the area that are often very crowded and loud during the weekends. They serve really good food (the meatball spaghetti being my favorite) and the drinks are very reasonably priced. They often have really good live music, which tends to attract lots of people.

So, if you intend to pay them a visit, keep in mind if its a live music night you might need a reservation. I really recommend going there! I've been many times and had many pleasant experiences!"
0,Ian L.,Table 23,"This cute little restaurant and bar a Jalan Mesui is an underdog compared to its neighbours. We love it for several reasons. It's charming, unassuming and often not too crowded, even on weekends.
   For a restaurant, 23 scores more than just 23 marks. Offering European and Asian cuisine, some of the standouts include braised beef cheek and pork belly. The food menu is compact but not overpowering.
  When the night falls (or even before), the casual vibe kicks in and you can order a glass of wine and have a relax night out here. They also have live jazz band performances here on certain night, making it  an alternative nightlife spot in the bustling Changkat area."
0,Marija S.,Table 23,"This bar is surrounded by other 20 bars in Chang Kat, however there's something special about this one. The cocktails. They are phenomenal! And you have something to experience there either if you're a man or a women! Wednesdays they have a special ladies night - each girl can order as many supper yummy cocktails as she wants for free from 21pm - 00.

And if you're a man you will find a place crowded of happy women. Therefore it's always a win win situation for anyone!

The crowd is really nice and you have options to sit outside or inside, first floor or second floor. The prices are reasonable, so definitely go and check it out! :)"
0,William D.,Table 23,"Jalan Mesui rapidly become a hip alternative to Chungkat Bukit Bintang.  It is just around the corner and places like Table 23 provide a little more class than the usual debauchery that ensues on Changkat.  

The menu at Table 23 offers pretty much anything you're in the mood for.  There are some great deals to be found with Malaysian dishes as well as the opportunity to spoil yourself with a nice steak.  

My favorite thing on their menu is the Thai beef salad.  The dressing is delicious and it includes a generous portion of beef.  No skimpng there!  

The best thing about Table 23 is the live music.  Never a cover charge and the music really lights the place up.  I've seen all different kinds of music there and it's always a good time."
0,Alexander Kim Wooi L.,Table 23,"Visited Table 23 on a Friday night which I found Changkat to be unusually quiet - but Table 23 was still filled with laughters as they have a live band performing there. I have to say, this band is actually good, and they do sing songs in different languages too. One of the Malay songs that night would definitely be my favourite, shame that I didn't know what song it was!

I didn't have any food during my visit, so I'm not in the position to comment about the food. But, the staff here were all quite friendly, suggestive and not pushy.

So I was having some beers for the night, and the waitress suggested if I want to make if a three-pint-set for their happy hours promo. It was great that they weren't pushy into asking you to order more.

The ambience there was very cozy as well as I was sitting at the outdoor area and it was after raining. The breezy cool weather, with the nice live band performance - I would call it an enticing night.

A rather special place where you could go on a date, or a good catch up session with friends!"
0,Bryan S.,Table 23,"I always take pride in discovering great new places independently and without guidance from any third party of the sort, and Table 23 is one of the few. Vibrant, chic and homey are probably what best describes this cozy restaurant situated along the laid back streets of Jalan Mesui. Asian by day and Western cuisine by night, Table 23 drew me in with its charming décor, and occasional performances (always a plus for me) but got me coming back for the food, and usually during the night portions of the day. While I do particularly enjoy the beef cheeks, the steep price of RM80 certainly doesn't make it an everyday indulgence, therefore I would usually go with the Thai Beef Salad. At an affordable Rm19, the salad is loaded with flavor and texture as well as a generous helping of beef slices, the greens are crisp and the beef tender. Can't go wrong. Oh and if you decide pay a visit, pop by during happy hour which is from 12 - 5.30pm"
0,Vanessa O.,Maison Française,"French cuisine is one of my favourites in the list. I was pleasantly surprised that I'd the chance to dine here and it was just lovely!! Lunch took us a good 3 hours and we were filled with free flow of fresh bread and of course free flow of carbonated drinks!! This place is quietly tugged behind Jalan Kia Peng and it is a famous place for expatriates I would say.

We reserved a lovely place by the side of the restaurant that caters around 30 people with long tables. The food was absolute amazing and I heard that it's even better for dinner (If it's accompanied by wine) :)

I had salmon and it is really fresh! The chef came out and checked on his food with the customer and we were extremely glad that he took the initiative to greet us all.
Overall, ambiance was fantastic with delicious food!! Thumbs up and I would highly recommend this place if you have extra bucks to spare. Food can be pricey here as it may go up to RM200 per person (not including wine)."
0,David L.,Maison Française,"Very weird experience. We came in for dinner on a Sunday night and except for a couple, we were the only other customers in the restaurant. The staff/waiter was quite rude at one point he grabbed the menu out of my hands while I was ordering. I also didn't want to drink alcohol, but he asked me 3 times if i wanted something to drink.

As for the food, it was also pretty mixed and underwhelming. Trying for fancy, haute french cuisine with a deconstructed approach, but it was low on flavor and finish. As an example, the seabass was fishy and over-cooked so almost rubbery. We ordered the gourmand tasting menu and the waiter also would bring the food, sometimes only for half the table and not share what the dish was. He'd basically drop if off and leave...very dissatisfied with the service. It's quite pricey and for the food and service it's a big waste."
0,Ash H.,Maison Française,"Maison Francaise (pronounced fohn-say) is a lovely bungalow restaurant tucked away from the  hustle and bustle of the city. Yet, it is located right in the heart of KL near KLCC on Jalan Kia Peng. The restaurant serves fine French cuisine and is a lovely place for a date, or if you're looking to impress a girl. There front part of the bungalow restaurant houses diners, while the rear faces a pool with a KLCC view.

If you're a fan of rich foods, go for the foie gras tower and the herb encrusted lamb. Satisfaction guaranteed. I also remember the ravioli lobster being very very good. For seafood lovers, go for the seabass. For dessert, the coffee mousse cake was quite heavenly.

Prices are slightly on the high side, but you get what you pay for. The outdoor area and the pool is also lovely, making it a great place for private events or parties. Valet parking is available too.

When it comes to comparisons, the first place that comes to mind is La Vie En Rose. I think Maison Francaise edges LVER only slightly."
0,Annabelle Y.,Maison Française,"Ahh, Le Francais, how they love their food and as delicious as it gets, I'm a fan! Now, this classy restaurant is indeed a bungalow in the heart of the city center, boasting a menu that is as glamorous as its decor. If you're looking for affordable French fare, then this will not fit your budget as you must be prepared to splurge for some really inspired plates. Begin your meal with a sea bass carpaccio served with tomato jelly for RM 68. Yes, just remember, you get what you pay for and trust me, worth every penny. If the sky's the limit, try the foie gras, it will be a creamy sensational experience for sure! The meal gravitated towards a dover sole covered with a hazelnut gratin, tender duck confit with fig sauce, cheese plate and for a perfect finish - a chocolate mousse with almond liqueur and an apple tart with a fine crumb served with a refreshing berry sorbet. I got a side of couscous and grilled veggies, thanks to the French chef who cares about this vegetarian's appetite, yums!"
0,I T.,Checkers,"This is one of a kind of restaurant,  if you want something different and a surprisingly tasty food, you must try Checkers! Don't order anything from the menu, make reservation and let the chef cook for you, you'll not regret! Don't forget the dessert, ice cream with rum."
0,Wye Mun K.,Las Vacas,"A great place to go for steaks and burgers. It's all about the steak here at Las Vacas. The price is alright, not toooooo expensive. Food here is good, well seasoned and they will cook your steak properly for you so don't worry on chewing down a dried piece of steak like chewing on rubber.

I love having their Ox Tongue, if you're a fan of it you gotta try it and as well as their Roast Beef. The Roast Beef is only available on Sundays if you're planning to try it. They serve salads as well for those who are not so much of a fan of steaks and ribs.

Parking here is really bad and Las Vacas can be packed at times so you might have to wait for awhile to get a table.

Taste: 7/10
Parking: 3/10
Ambiance: 6/10
Cleanliness: 6/10
Food Variety: 7/10
Business Hours: 10.00am - 10.30pm (Opens daily)
6.00pm - 10.30pm (Mondays)"
0,Rebecca W.,Las Vacas,"Apart from Jake's Charbroil Grill, Las Vacas has recently made into my ""steak-list"". I like the concept of Las Vacas - from blade to the flame and to your plate. Las Vacas is more of a butchery concept then a proper dining place that you'll go to, so you'll actually get to choose the cut of meat you want. You can choose to cook your meat at home, or choose a cut and let the chef prepare the meal for you.

I did not have to think twice and went straight for my Tenderloin done medium well. The standard cuts are 280gm, though you can actually choose custom cuts from their butchery. My steak was perfectly done - nice hint of dark red in the middle, and the outside was charred nicely. If you are not a steak person, then you should really try their lamb burger - the lamb patty was juicy and gamey. Though Joe thought the burger to be a tad too salty, but it was just fine for me.

The pricing were quite reasonable. My tenderloin was calling for RM23/100gm, and the lamb burger was RM25 (250gm). Giving the quality of food being served at Las Vacas, I would say the money was well spent."
0,Nadhira S.,Las Vacas,"Best steakhouse in town for me! I'm a lover of meat and I've only been here once to know it's the best place to go get super tender tasty steaks!

I've only really tried eating the beef steak, which you have to order in size which is better for tiny people like me! My past time used to be going around town looking for the best steak houses and Las Carretas used to be the best for me in terms of taste but after Las Vacas came along. Say goodbye to Las Carretas!! The one I went to was in Mont Kiara along the same row as Coffee Bean and 1Mont Kiara Mall. In terms of Ambience, it was normal nothing special but the taste is excellent!"
0,Andy L.,Las Vacas,"Las Vacas is perhaps one of the more famous Western restaurants in Mont Kiara, and is the go-to place when you are clueless about as to where to eat during dinner time.

If you love to eat a slab of carpet, that is.

Las Vacas' notion of food is freshness, as you can choose your cut for your steak, and you can have a bang for your buck; the steaks and most of the meat-related dishes are usually cheaper and much more affordable than most restaurants. Freshness may be assured a few years ago, but today, as I cut my slice of rib-eye steak and put it into my mouth, a volatile feeling of repulsion entered my mind. A few seconds later, I spat out the food, and did not touch the plate ever since.

I have eaten in Las Vacas on multiple occasions, and it is usually a hit-or-miss in this particular gem. Sometimes, the perfectly sizzled steak, from the oozy bloody rare to the very hard fully cooked, is a perfect slab of meat, and is well deserved for its praise and acclaim. However, the steak is, and most of the time is, undercooked, overcooked or even put on the plate with little to no seasoning, and not even a rub of salt. Perhaps the chef has priorities on feeding his overconfidence in his cooking skills rather than trusting in the seasoning. Not to say this restaurant is bad though; there are just simply other better choices to eat steaks at other restaurants than this one."
0,Diana C.,Sayang Malaysia,"This is where you go if you want to get some Takeaway home went to the office and feel like having some Malay food.

This is one of the best Malay foods I have tried. Their service is also good and fast, although you might find some problems with the communication in English,  and their prices are quite cheap."
0,Simina I.,Sayang Malaysia,"This is a perfect place to buy some take away food.

It's a small shop, with Malay / Indian food. I could say that this is a small version of a Mamak restaurant. They have different chicken dishes and also salads. The prices are quite small, and the food is good. I'm not a huge fun of the Malay food because it's spicy, but the place is perfect tot but take away food.

Here you will find the same issue with the staff...the fact that they don't speak good english so you can only show them the food...it's very hard to talk with them."
0,Julie Y.,Neo Tamarind,"Neo Tamarind has established itself as a swanky hotspot venue that offers Thai fusion delights perfect for a romantic dinner. Though it is located smack in the city, the chaos fades away as you walk up the steps lit with lanterns and the sound of gushing water from a fountain transports you to a hidden sanctuary. My second trip to Neo proved to be a wise choice as I discover that the restaurant has made a few new changes to its existing menu by incorporating favourites from their special festive menu while retaining their classic dishes.

Our first dish was the pan seared foie gras and caramelised apple. Mixing sweet and savoury is a tricky business but Chef Sombat Kokasemkul believes in eating a balanced meal hence he decided to incorporate apple and mixed berries in the dish. The foie gras was seared well and the soft fatty flesh surprised me as it harmonised with the sweet flavours from the apple. Freshly baked brioche served on the side was perfect to end the dish. The homemade smoked salmon may appear deceivingly common but Chef Sombat took things up a notch as he added a dollop of lobster ice cream on top for a sweet and creamier finish as opposed to a conventional sauce.

Since Neo Tamarind is a pork-free restaurant, the beef rib bak kut teh takes inspiration from the local favourite dish and is an excellent alternative that took me by surprise thanks to the delicious broth that was slow-cooked for eight hours in a steamer with herbs. When the squid ink fettuccini arrived, it piqued my interest as it was served on a bed of Alaskan crab that had been sautéed to bring out its natural sweet juicy flavour. If you want a touch of bold, try it with a spoonful of the salsa on the side. As for dessert, I finished off with a mango and dry banana crumble. The hot and cold dessert pays tribute to the classic Thai dessert with a Japanese twist. The mango slab had been burned to release a fragrant aroma and proved to be refreshing on a hot day."
0,Maya M.,Neo Tamarind,"This restaurant is worth coming to just based o the ambiance & decor alone!

Absolutely one of the most beautiful restaurants I've ever dined in. Found this place based off Yelp & it seemed to be connected to another restaurant. The walkway up is lit up by lanterns & there's a cute little bridge you cross to get inside. Once inside, you're greeted by warm fusion colors on the walls & overall dim lighting. You'll notice a few walls (huge walls from ceiling to floor) that are essentially waterfalls! Beautiful tables, bar, open area with comfortable seats & they even have little private sections that I'm sure are available upon request. I went at night so I feel as the ambiance was amplified; I would suggest doing the same.

We ordered a lovely bottle of red wine & I ended up ordering the clams & soup (can't remember which one). The food was pretty tasty but not that memorable; obviously. I thought there would be more Thai food options, but perhaps I'm just not that well versed in Thai food cuisine.

Either way, I suggest this place if you're looking for a beautiful, intimate place to dine with some good scenery for pics!"
0,Alexander Kim Wooi L.,Sushi Jiro,"For all sushi-lovers, you might love this place or you might not.

I am a returning customer myself, but that isn't particularly because of my liking towards the place, but because of my friend who likes the place too much. This would be for an obvious reason which is that they serve all their sushi plates at RM3.48 per plate, and this is inclusive of 6% GST. And if you think that this is pretty impressive, be ready for more because once you eat 5 plates or more, all plates of yours will only be charge at RM2.99 per plate.

Okay, being compared to a lot of sushi places and even the sushi corner that you find in any supermarket, this price is actually almost unbeatable. And I must say that some of their sushi are actually not bad. But, again, when you are paying less, sometimes it would mean that the quality isn't that impressive, which actually it's fair - it corresponds.

For example, if you get their sashimi here, which you will get two slices for one plate, you will realize that of course the sashimi slices aren't as thick as some that you'd get in some Japanese restaurants.

However, if you are craving for sushi and want to just grab a quick meal, this is a place to go."
0,Julian T.,Sushi Jiro,"I only stumbled upon this place when I was walking out of the cinema. I usually don't pay any attention to anything after a finished movie, but there was a sign so attractive I couldn't had missed it. RM3 per plate if you eat more than 5 plates? I had to rush home that day, but I immediately came back the next.

I'd lowered my expectations of the quality here because of the awesome deal they're having, but the sushi here proved to be better than I thought. They have quite the variety here, and they're all good tasting. Lets jump straight to the salmon here, I loved the Salmon Mentai because it was really worth it, not a bad taste for the price I'm paying. However, I'm not a huge fan of how they serve the Salmon Belly here, putting it on the belt for hours really destroys it's taste and quality. I would really prefered if they made it to order.

They also have much different toppings than I've seen in other sushi outlets, for example- Mustard Tamago, Black Pepper Salmon, Chilli Salmon. The green tea is prepared on your table, so you can refill them yourself, I always liked this concept because I can mix the hot and cold together. It's all the little things that count really.

All I can say that it's really worth it and if you want to eay your money's worth, this is the place. You won't miss it, it's on the second floor of the south court and a long sushi belt in the middle of can't be missed."
0,Tammy E.,WonderMama,"Look no further than this amazing local flavor restaurant - incorporating mom's old recipes into delicious new concoctions! My friend and I were tired of being on our feet so we wandered into this mall to get some air con and relief from the day. We looked at the menu here and decided to give it a try.

I am so glad we did!! We ordered a feast for a king for about $9 each and left fully satiated and with leftovers! I had a Bandung soda slushy to quench my thirst - they add a little something special to their version of this traditional drink and it tasted like white chocolate - yum! My friend and I shared a fruit/bread salad drizzled with balsamic - interesting and tasty combination! I ordered the soft shell crab and my friend ordered a curry. We shared bites of everything and were not a bit disappointed!

Definitely come here for a meal!! Service was great and food was even better!!"
0,Jon L.,WonderMama,"WonderMama (aka WonderMama X) may be a Malaysian restaurant, but it differentiates itself with its unique take on familiar Malaysian dishes served in a casual, yet modern and hip dining space.

This location on the ground floor level at Avenue K is the second location of this now restaurant chainlet. Avenue K is located in the center of KL making it a bit more convenient to reach compared to the original establishment at Bangsar Village which is more of a suburban area.

The ambiance here is great and I think a big plus as it is appealing to Western tourists who want to try local food, but want to eat it in a more familiar dining setting like this rather than at a street side food stall. I had dinner here one evening on my trip to KL. My meal consisted of an order of chicken satay, nasi lemak ketam and a 3 layer pandan drink which cost under $12 US.

The chicken satay here was different than the version of the same dish that I had in Thailand later in the trip. The ones here are shaped like corn dogs rather than like kabobs as it usually is. I have to say that I really enjoyed the satay here though and the accompanying peanut sauce is terrific.

Nasi lemak is the national dish of Malaysia so I knew that I had to try it in KL. But I decided to order nasi lemak ketam which is special as it contains fried soft shell crab! The crab was tasty as expected. The dish also comes with sambal petai udang which is a sambal dish with beans and some kangkung which is water spinach. It was my first time trying the sambal petai udang and I liked it, though it seemed like this dish and the kangkung were a bit lukewarm by the time it got to being served.

As for the pandan drink, it was an interesting beverage to order since it was multicolored. It has got a sweet taste to it that was pleasant. Though I wouldn't order it again, it was nice to try it out once.

While a casual diner may attribute the popularity of this restaurant to its ambiance, that is only partially true. Yes, you can get the same dishes elsewhere for less. But the food here is good enough to make you warrant paying the higher prices. The prices here are actually pretty reasonable for a mall restaurant. And still less than you would expect to pay for a similar, but likely not as good tasting meal in the US. If you are looking for a nice Malaysian meal but prefer a Westernized dining setting, I would recommend WonderMama."
0,Emily L.,WonderMama,"Where do I even begin, when we first arrived, there were a lot of seats but apparently they were all reserved. So finally after waiting. Good 5 minutes to speak to the hostess she said we have the option to sit at the counter.
After taking a seat we waited a bit until someone noticed us and gave us some Menus. After picking out what we wanted and handing them our selections (you have to write them down yourself) someone came back 5-10 minutes later telling us some of our items are not available (it would have been nice to be told what wasn't available when they first gave us the menu).
We waited a good 25 minutes before finally getting 1 of the entrees but no drinks, then my entree came and still no drinks, then we got 1 of our drinks when we were almost done with the meal...they forgot about mine and we had to remind them.
The food and service was less than par and much better at Madam Kwon's in my opinion. I got the Nasi Lemak the meat was dry and rice was pretty much cold.
All the reviews said it was good and we were really looking forward to it, wish we had a better experience :/"
0,Oflavia V.,WonderMama,"Wondermama for me has a really nice decorated places and it brings that really traditional local places feeling.

I quite like the food as well even though I think it's quite modernised, but still the way they serve it is still pretty appealing. The lemon grass coconut style black shell mussels is a must try. It won't make you feel that full but it's really well done and a must try amongst all wondermana dishes. Try the nasi lemak 2.0, and 3.0 as well. It is pretty good except the fact that the chicken tastes like what you get in either Kentucky Fried Chicken or Mc Donald's. It doesn't feel like authentic ayam goreng that you usually get in regular nasi lemak. If you are a fan of durian, try their dessert WM Durian Crepe with ice cream, it's served in this cute looking wondermama cup.

Price wise it's not that expensive, I think it's pretty decent. Food price starts from Rm 15+ for main dishes. I would definitely recommend wondermama, but this is not something that I would be craving most of the time."
0,Marija S.,WonderMama,"I was wondering around Avenue K and what did i stumble upon? Wonder mama :D

Hehe that was exactly when I knew - i gotta check this place out, it knows what Im doing right here ;D

Oh and it was more than just an experience! It was a true wonderland :))

The food, the ambience and the music just made me feel like Dora the explorer ! :)

They have beautiful interior and the staff is unbelievably friendly.

Now it is one of my fav places to go to for a nice meal.

The beauty of this restaurant is that all the dishes are healthy and will serve everyone who cares about their well being. :)

TRY :  WM's beloved 'salad! nomnom"
0,Fairuz Z.,WonderMama,"A truly Malaysian cafe that offers real taste of Malaysian cooking. Love their nyonya laksa, black spider fried rice, special maggie goreng and nasi lemak. Never disappointing. Great for group lunch or even casual date. I just wish that they also serve other Malaysian dishes such as nasi kerabu, nasi kuning, laksa sarawak and etc. Desserts selection are great too. My foreigner friends love this place too."
0,Eveline L.,WonderMama,"I have heard of Wondermama but never gave it a try because it just does not appeal to me when I look at the restaurant and their menu. It was an unplanned and spontaneous visit when I gave Wondermama a try with my friends and boy I FELL IN LOVE with their food!

Price is quite reasonable and portion is big! There is a wide variety of choices here and I tried the Black Spider Fried Rice. It was fried rice with soft shell crab and tasted really really delicious! The portion was too big that I could not finish the whole bowl although I really wanted to continue eating it.

One thing that sort of disappointed me was their soy milk. But I will just overlook it since the food is so good!"
0,Nilo M.,WonderMama,"Great place for a first time visitor to Kuala Lumpur if you want to try Indonesian food. Price is steep for locals but the food is on par with the price. I ate here before appointment for the Petronas Towers tour. Easily accessible and right across the street, I walked across the main road and to the corner of the mall that's it's located in 10 minutes.

The food is pretty simple to order they have pictures of the food items associated with a number. Since this my first meal I decided to go with their national dish, a side of fried dumplings and a buco drink. All were excellent choices.

The reason for the -1 star was that I went later on to other local Malaysian  restaurants and I realized how expensive that meal was - and the food was just as good. If you need a place to eat before the tour I definitely recommend going here. They do cater to tourists (that's not a bad thing) and the menu is in English."
0,Ai K.,WonderMama,"I really don't like to put negative comments.... But the survice here were so unpleasant.....Maybe I came on the wrong time??
It was my first time here and the clerk just took me to the table and placed the order sheets and never came back for almost 15 mins.... what made it worse was that, no other clerk came for 15 mins, so I kept on using the free wifi here, which was good ;) The wifi is the only thing quite usable. Fast and free! The food.... After waiting , I decided to leave without ordering anything as no one is picking up my order, so no comment on that...."
0,Kris A.,WonderMama,"My Mee Siam is fabulous and ooh, the Cham (milk tea and coffee drink) with coffee jelly will brighten up your day for sure!!"
0,Johnny T.,WonderMama,"Another branch located in Avenue K, great location for people working in Kuala Lumpur. Wondermama's menu are mostly are local kind of food but they take it to the next level in their recipe. Though most of their delicious food is the western kind like their chicken salad that my friend ordered, portion is huge! While my chicken burger is kinda ordinary with chips. But their drinks are in huge cups, it's those big old type of tin cup probably bring for camping. The feel of it makes it like you're eating malaysian food which some of their menu do have, but the food is so delicious it could match with western standards."
0,Natasha J.,WonderMama,Loved the place. Had a reminiscent of olden day food in new styling  with good flavours. Price was reasonable too but they can run out of certain food too fast
